"_SmartTransition","LSTM","2019-02-26","12.2378776446"
"_SmartTransition","LSTM","2019-02-26","12.2378776446"
"_SmartTransition","LSTM","2019-02-26","12.2378776446"
"_SmartTransition","LSTM","2019-02-26","12.2378776446"
"_SmartTransition","LSTM","2019-02-26","12.2378776446"
"_SmartTransition","LSTM","2019-02-26","12.2378776446"
"_SmartTransition","LSTM","2019-02-26","12.2378776446"
"_SmartTransition","LSTM","2019-02-26","12.2378776446"
